id,template,imageUrl,title,address,lowestprice,avgprice,latitude,longitude,showType,avgscore,comments,historyCouponCount,backCateName,areaname,tag,cate,recentScreen,abstracts,dangleAbstracts,titleTags,iUrl,deals,posdescr,ct_poi,trace,landmarkDistance,hasAds,adsClickUrl,adsShowUrl,distance,cityId,city,phone,full
625097231,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/9162e0eef172a07c28b421a5d54e5878599745.png,,,0.0,838.0,31.2328,121.4656,beauty,5.0,285,10716,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1433194792,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/2b8fc448082e987a28a55fa3d9e0cd6c45766.jpg,SOHO,,0.0,8769.0,31.1977,121.4044,beauty,5.0,58,12184,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
194813000,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/0d9ea129e2e71d35d0a4f2c9671d4471976066.png,,,0.0,1533.0,31.2389,121.5508,beauty,5.0,336,8536,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179459821,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/e1c483f067dd8440d37f0efd4d1d4d37567807.png,REAL BEAUTY,,0.0,1339.0,31.2083,121.4325,beauty,5.0,189,8316,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
99211297,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/a7ebc0a0df5557bed04797b93af2fa30309946.png,,,0.0,1073.0,31.1512,121.2298,beauty,5.0,198,9020,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
186384675,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d7f5ba271c575ee2c55e92a06edcc353958508.png,NewFace ,,0.0,1465.0,31.2038,121.4228,beauty,5.0,52,9946,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
186384688,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/4eeb0591ac0b6b0210c4b4336bfeddc3962518.png,NewFace ,,0.0,6638.0,31.2292,121.5173,beauty,5.0,33,9650,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1688839924,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/b1087a3466ffac50dd2317ab17bc49442415351.png,,,0.0,2455.0,31.2025,121.4741,beauty,5.0,116,6196,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
187148757,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/fb5a2198d5157c51366d1000bb9f2bfe48078.jpg,,,0.0,5705.0,31.2577,121.4212,beauty,5.0,55,6816,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
51329820,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/f623417e07254ab0b0516f8148124ea1214651.png,,,0.0,2383.0,31.372,121.2519,beauty,5.0,120,5284,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
164666745,pcfood,https://p0.meituan.net/w.h/dpmerchantpic/cbb67aef4c49c0e16c70f5d8edbcbc0d449628.jpg,,,0.0,298.0,31.1828,121.698,beauty,5.0,146,4736,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1969307401,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/ab2e181e911972783efae87baa94744d203175.png,,,0.0,1379.0,31.2364,121.5094,beauty,5.0,112,4452,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1617955770,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/25767b8fa88c7fd647f6f6c20ade68b41031840.png,,,0.0,851.0,31.2129,121.4209,beauty,5.0,24,4276,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
115917786,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/7379ca1d38c91392360c955b90f9d0ee606663.png,Yestar,,0.0,1727.0,31.1977,121.4079,beauty,5.0,2378,171606,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
194331175,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/1a6d71f5e4980d9c97e66ef1cfe1bcba620607.png,,,0.0,5560.0,31.2292,121.4703,beauty,5.0,248,60694,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
533665684,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/8481a554b9fb033c303e1161ed0ae600842138.png,-VIP,,0.0,8878.0,31.2394,121.5305,beauty,5.0,779,37710,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
191774958,pcfood,https://p0.meituan.net/w.h/dpmerchantpic/71e1b76085794687ea5a8337ab9bb0a6720555.jpg,,,0.0,777.0,30.9328,121.4711,beauty,5.0,1609,38616,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
671641058,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/e79e92c32f08f6ced3a41e8c052aae93104648.jpg,REAL,,0.0,1686.0,31.1678,121.4244,beauty,5.0,417,36280,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1634032640,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/95659cb558b7b89c97125fde71311536654128.png,,,0.0,642.0,30.9161,121.4875,beauty,5.0,1575,33112,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
161818011,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/23795de27b6d4e663611736d0885c5a8933938.png,,,0.0,10200.0,31.23,121.4945,beauty,5.0,215,27914,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
71200246,pcfood,http://p0.meituan.net/w.h/ugcpic/d1365a41d0053949086b16eeace7cbb3,,,1.0,12798.0,31.1882,121.4169,beauty,5.0,543,26214,,,[],"[22, 20630]",None,"[{'text': '', 'backgroundColor': None, 'borderColor': None, 'fontColor': None, 'icon': 'https://p0.meituan.net/travelcube/66e6ab0f49b056f98d2b2a3f21567c731145.png', 'message': '1/71'}]",None,[],None,"[{'id': 778089433, 'title': '71', 'subtitleA': None, 'subtitleB': None, 'subtitleC': None, 'price': 1.0, 'value': 892.0, 'sales': 0.0, 'iUrl': '', 'stid': None, 'trace': None, 'tag': {'promotion': []}}]",None,None,None,None,False,,,,0,,,False
901246850,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/664dd84c34d2f3b69586c36f515a6b08432917.png,MAKER,,0.0,1532.0,31.236,121.3201,beauty,5.0,472,23856,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
187545223,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/e2b73a0122a28f3cd2764165c4e0ff20572739.png,,,0.0,2705.0,31.2701,121.3899,beauty,5.0,341,19728,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
588297090,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/406994aa90347fccb439e4bbae84d803455695.png,,,0.0,5800.0,31.2394,121.4866,beauty,5.0,214,19674,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
4777596,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d7f5ba271c575ee2c55e92a06edcc353958508.png,NewFace ,,0.0,6415.0,31.1922,121.4466,beauty,5.0,125,20960,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179178744,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/ebadb3c7c0a1ab147dc2a0fb46451bcd566701.png,,,0.0,5741.0,30.9121,121.4912,beauty,5.0,553,16432,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
77934700,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/31c7eab46c396ae884504454b875ffbc495991.png,,,0.0,6470.0,31.2147,121.4537,beauty,5.0,42,28022,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179273384,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/006e97edde2626a1372288bb9eb8f10a196502.png,,,0.0,233.0,30.724,121.3364,beauty,5.0,404,15622,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
64405982,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/5695e3223822d62464d76a88a8bd4362137677.png, | ,,0.0,14942.0,31.2444,121.438,beauty,5.0,199,16064,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
164441212,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/60b69749fe547af04eabf884ab6e6cf9738083.png,,,0.0,748.0,31.052,121.2451,beauty,5.0,702,12878,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
81117928,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/4c27a51efa77242f3559f693a604caed269019.png,,,0.0,25112.0,31.2075,121.486,beauty,5.0,196,14880,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1755747201,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d860646c454a8e2d9bbeeec1a296afbb502641.png,,,0.0,1952.0,31.1971,121.4695,beauty,5.0,121,14748,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
625097231,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/9162e0eef172a07c28b421a5d54e5878599745.png,,,0.0,838.0,31.2328,121.4656,beauty,5.0,285,10716,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1433194792,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/2b8fc448082e987a28a55fa3d9e0cd6c45766.jpg,SOHO,,0.0,8769.0,31.1977,121.4044,beauty,5.0,58,12184,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
194813000,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/0d9ea129e2e71d35d0a4f2c9671d4471976066.png,,,0.0,1533.0,31.2389,121.5508,beauty,5.0,336,8536,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179459821,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/e1c483f067dd8440d37f0efd4d1d4d37567807.png,REAL BEAUTY,,0.0,1339.0,31.2083,121.4325,beauty,5.0,189,8316,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
99211297,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/a7ebc0a0df5557bed04797b93af2fa30309946.png,,,0.0,1073.0,31.1512,121.2298,beauty,5.0,198,9020,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
186384675,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d7f5ba271c575ee2c55e92a06edcc353958508.png,NewFace ,,0.0,1465.0,31.2038,121.4228,beauty,5.0,52,9946,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
186384688,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/4eeb0591ac0b6b0210c4b4336bfeddc3962518.png,NewFace ,,0.0,6638.0,31.2292,121.5173,beauty,5.0,33,9650,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1688839924,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/b1087a3466ffac50dd2317ab17bc49442415351.png,,,0.0,2455.0,31.2025,121.4741,beauty,5.0,116,6196,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
187148757,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/fb5a2198d5157c51366d1000bb9f2bfe48078.jpg,,,0.0,5705.0,31.2577,121.4212,beauty,5.0,55,6816,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
51329820,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/f623417e07254ab0b0516f8148124ea1214651.png,,,0.0,2383.0,31.372,121.2519,beauty,5.0,120,5284,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
164666745,pcfood,https://p0.meituan.net/w.h/dpmerchantpic/cbb67aef4c49c0e16c70f5d8edbcbc0d449628.jpg,,,0.0,298.0,31.1828,121.698,beauty,5.0,146,4736,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1969307401,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/ab2e181e911972783efae87baa94744d203175.png,,,0.0,1379.0,31.2364,121.5094,beauty,5.0,112,4452,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1617955770,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/25767b8fa88c7fd647f6f6c20ade68b41031840.png,,,0.0,851.0,31.2129,121.4209,beauty,5.0,24,4276,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
115917786,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/7379ca1d38c91392360c955b90f9d0ee606663.png,Yestar,,0.0,1727.0,31.1977,121.4079,beauty,5.0,2378,171606,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
194331175,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/1a6d71f5e4980d9c97e66ef1cfe1bcba620607.png,,,0.0,5560.0,31.2292,121.4703,beauty,5.0,248,60694,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
533665684,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/8481a554b9fb033c303e1161ed0ae600842138.png,-VIP,,0.0,8878.0,31.2394,121.5305,beauty,5.0,779,37710,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
191774958,pcfood,https://p0.meituan.net/w.h/dpmerchantpic/71e1b76085794687ea5a8337ab9bb0a6720555.jpg,,,0.0,777.0,30.9328,121.4711,beauty,5.0,1609,38616,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
671641058,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/e79e92c32f08f6ced3a41e8c052aae93104648.jpg,REAL,,0.0,1686.0,31.1678,121.4244,beauty,5.0,417,36280,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1634032640,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/95659cb558b7b89c97125fde71311536654128.png,,,0.0,642.0,30.9161,121.4875,beauty,5.0,1575,33112,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
161818011,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/23795de27b6d4e663611736d0885c5a8933938.png,,,0.0,10200.0,31.23,121.4945,beauty,5.0,215,27914,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
71200246,pcfood,http://p0.meituan.net/w.h/ugcpic/d1365a41d0053949086b16eeace7cbb3,,,1.0,12798.0,31.1882,121.4169,beauty,5.0,543,26214,,,[],"[22, 20630]",None,"[{'text': '', 'backgroundColor': None, 'borderColor': None, 'fontColor': None, 'icon': 'https://p0.meituan.net/travelcube/66e6ab0f49b056f98d2b2a3f21567c731145.png', 'message': '1/71'}]",None,[],None,"[{'id': 778089433, 'title': '71', 'subtitleA': None, 'subtitleB': None, 'subtitleC': None, 'price': 1.0, 'value': 892.0, 'sales': 0.0, 'iUrl': '', 'stid': None, 'trace': None, 'tag': {'promotion': []}}]",None,None,None,None,False,,,,0,,,False
901246850,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/664dd84c34d2f3b69586c36f515a6b08432917.png,MAKER,,0.0,1532.0,31.236,121.3201,beauty,5.0,472,23856,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
187545223,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/e2b73a0122a28f3cd2764165c4e0ff20572739.png,,,0.0,2705.0,31.2701,121.3899,beauty,5.0,341,19728,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
588297090,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/406994aa90347fccb439e4bbae84d803455695.png,,,0.0,5800.0,31.2394,121.4866,beauty,5.0,214,19674,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
4777596,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d7f5ba271c575ee2c55e92a06edcc353958508.png,NewFace ,,0.0,6415.0,31.1922,121.4466,beauty,5.0,125,20960,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179178744,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/ebadb3c7c0a1ab147dc2a0fb46451bcd566701.png,,,0.0,5741.0,30.9121,121.4912,beauty,5.0,553,16432,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
77934700,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/31c7eab46c396ae884504454b875ffbc495991.png,,,0.0,6470.0,31.2147,121.4537,beauty,5.0,42,28022,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179273384,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/006e97edde2626a1372288bb9eb8f10a196502.png,,,0.0,233.0,30.724,121.3364,beauty,5.0,404,15622,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
64405982,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/5695e3223822d62464d76a88a8bd4362137677.png, | ,,0.0,14942.0,31.2444,121.438,beauty,5.0,199,16064,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
164441212,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/60b69749fe547af04eabf884ab6e6cf9738083.png,,,0.0,748.0,31.052,121.2451,beauty,5.0,702,12878,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
81117928,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/4c27a51efa77242f3559f693a604caed269019.png,,,0.0,25112.0,31.2075,121.486,beauty,5.0,196,14880,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1755747201,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d860646c454a8e2d9bbeeec1a296afbb502641.png,,,0.0,1952.0,31.1971,121.4695,beauty,5.0,121,14748,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
625097231,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/9162e0eef172a07c28b421a5d54e5878599745.png,,,0.0,838.0,31.2328,121.4656,beauty,5.0,285,10716,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1433194792,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/2b8fc448082e987a28a55fa3d9e0cd6c45766.jpg,SOHO,,0.0,8769.0,31.1977,121.4044,beauty,5.0,58,12184,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
194813000,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/0d9ea129e2e71d35d0a4f2c9671d4471976066.png,,,0.0,1533.0,31.2389,121.5508,beauty,5.0,336,8536,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179459821,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/e1c483f067dd8440d37f0efd4d1d4d37567807.png,REAL BEAUTY,,0.0,1339.0,31.2083,121.4325,beauty,5.0,189,8316,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
99211297,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/a7ebc0a0df5557bed04797b93af2fa30309946.png,,,0.0,1073.0,31.1512,121.2298,beauty,5.0,198,9020,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
186384675,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d7f5ba271c575ee2c55e92a06edcc353958508.png,NewFace ,,0.0,1465.0,31.2038,121.4228,beauty,5.0,52,9946,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
186384688,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/4eeb0591ac0b6b0210c4b4336bfeddc3962518.png,NewFace ,,0.0,6638.0,31.2292,121.5173,beauty,5.0,33,9650,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1688839924,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/b1087a3466ffac50dd2317ab17bc49442415351.png,,,0.0,2455.0,31.2025,121.4741,beauty,5.0,116,6196,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
187148757,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/fb5a2198d5157c51366d1000bb9f2bfe48078.jpg,,,0.0,5705.0,31.2577,121.4212,beauty,5.0,55,6816,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
51329820,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/f623417e07254ab0b0516f8148124ea1214651.png,,,0.0,2383.0,31.372,121.2519,beauty,5.0,120,5284,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
164666745,pcfood,https://p0.meituan.net/w.h/dpmerchantpic/cbb67aef4c49c0e16c70f5d8edbcbc0d449628.jpg,,,0.0,298.0,31.1828,121.698,beauty,5.0,146,4736,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1969307401,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/ab2e181e911972783efae87baa94744d203175.png,,,0.0,1379.0,31.2364,121.5094,beauty,5.0,112,4452,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1617955770,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/25767b8fa88c7fd647f6f6c20ade68b41031840.png,,,0.0,851.0,31.2129,121.4209,beauty,5.0,24,4276,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
115917786,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/7379ca1d38c91392360c955b90f9d0ee606663.png,Yestar,,0.0,1727.0,31.1977,121.4079,beauty,5.0,2378,171606,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
194331175,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/1a6d71f5e4980d9c97e66ef1cfe1bcba620607.png,,,0.0,5560.0,31.2292,121.4703,beauty,5.0,248,60694,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
533665684,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/8481a554b9fb033c303e1161ed0ae600842138.png,-VIP,,0.0,8878.0,31.2394,121.5305,beauty,5.0,779,37710,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
191774958,pcfood,https://p0.meituan.net/w.h/dpmerchantpic/71e1b76085794687ea5a8337ab9bb0a6720555.jpg,,,0.0,777.0,30.9328,121.4711,beauty,5.0,1609,38616,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
671641058,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/e79e92c32f08f6ced3a41e8c052aae93104648.jpg,REAL,,0.0,1686.0,31.1678,121.4244,beauty,5.0,417,36280,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
1634032640,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/95659cb558b7b89c97125fde71311536654128.png,,,0.0,642.0,30.9161,121.4875,beauty,5.0,1575,33112,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
161818011,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/23795de27b6d4e663611736d0885c5a8933938.png,,,0.0,10200.0,31.23,121.4945,beauty,5.0,215,27914,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
71200246,pcfood,http://p0.meituan.net/w.h/ugcpic/d1365a41d0053949086b16eeace7cbb3,,,1.0,12798.0,31.1882,121.4169,beauty,5.0,543,26214,,,[],"[22, 20630]",None,"[{'text': '', 'backgroundColor': None, 'borderColor': None, 'fontColor': None, 'icon': 'https://p0.meituan.net/travelcube/66e6ab0f49b056f98d2b2a3f21567c731145.png', 'message': '1/71'}]",None,[],None,"[{'id': 778089433, 'title': '71', 'subtitleA': None, 'subtitleB': None, 'subtitleC': None, 'price': 1.0, 'value': 892.0, 'sales': 0.0, 'iUrl': '', 'stid': None, 'trace': None, 'tag': {'promotion': []}}]",None,None,None,None,False,,,,0,,,False
901246850,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/664dd84c34d2f3b69586c36f515a6b08432917.png,MAKER,,0.0,1532.0,31.236,121.3201,beauty,5.0,472,23856,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
187545223,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/e2b73a0122a28f3cd2764165c4e0ff20572739.png,,,0.0,2705.0,31.2701,121.3899,beauty,5.0,341,19728,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
588297090,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/406994aa90347fccb439e4bbae84d803455695.png,,,0.0,5800.0,31.2394,121.4866,beauty,5.0,214,19674,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
4777596,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/d7f5ba271c575ee2c55e92a06edcc353958508.png,NewFace ,,0.0,6415.0,31.1922,121.4466,beauty,5.0,125,20960,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179178744,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/ebadb3c7c0a1ab147dc2a0fb46451bcd566701.png,,,0.0,5741.0,30.9121,121.4912,beauty,5.0,553,16432,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
77934700,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/31c7eab46c396ae884504454b875ffbc495991.png,,,0.0,6470.0,31.2147,121.4537,beauty,5.0,42,28022,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
179273384,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/006e97edde2626a1372288bb9eb8f10a196502.png,,,0.0,233.0,30.724,121.3364,beauty,5.0,404,15622,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
64405982,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/5695e3223822d62464d76a88a8bd4362137677.png, | ,,0.0,14942.0,31.2444,121.438,beauty,5.0,199,16064,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
164441212,pcfood,http://p1.meituan.net/w.h/dpmerchantpic/60b69749fe547af04eabf884ab6e6cf9738083.png,,,0.0,748.0,31.052,121.2451,beauty,5.0,702,12878,,,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
81117928,pcfood,http://p0.meituan.net/w.h/dpmerchantpic/4c27a51efa77242f3559f693a604caed269019.png,,,0.0,25112.0,31.2075,121.486,beauty,5.0,196,14880,,/,[],"[22, 20630]",None,[],None,[],None,None,None,None,None,None,False,,,,0,,,False
